,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,Class Instr Name,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2430,Spring 2023,001957,1,1,1,STATS,Statistics,250,51888,107, ,Intr Stat&Data Anlys,LAB,21,4.0,1.10,4.00,4.00,188500,Statistics Department,LSA,L S A,1,63963663,"De Abreu,Jade Amanda",100,1.10,4.0,23.10,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,001957,1,1,1,STATS,Statistics,250,53343,102, ,Intr Stat&Data Anlys,LAB,19,1.5,1.10,4.00,4.00,188500,Statistics Department,LSA,L S A,1,05609370,"Liang,Guanying",100,1.10,1.5,20.90,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,001957,1,1,1,STATS,Statistics,250,53344,103, ,Intr Stat&Data Anlys,LAB,14,1.5,1.10,4.00,4.00,188500,Statistics Department,LSA,L S A,1,73200520,"Ellenbogen,Bret Noah",100,1.10,1.5,15.40,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,001957,1,1,1,STATS,Statistics,250,53345,106, ,Intr Stat&Data Anlys,LAB,27,4.0,1.10,4.00,4.00,188500,Statistics Department,LSA,L S A,1,63963663,"De Abreu,Jade Amanda",100,1.10,4.0,29.70,188500,LSA Statistics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,001958,1,1,8,STATS,Statistics,750,53494,008, ,Directed Reading,IND,1,0.0,3.00,1.00,6.00,188500,Statistics Department,LSA,L S A,1,,"Shedden,Kerby A",100,3.00,0.0,3.00,188500,LSA Statistics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,9,BIOSTAT,Biostatistics,995,53526,009, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Murray,Susan",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,17,BIOSTAT,Biostatistics,995,53540,017, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Li,Yi",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,24,BIOSTAT,Biostatistics,995,53548,024, ,Diss-Cand,IND,2,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Zhou,Xiang",100,4.00,0.0,8.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,003103,1,1,26,BIOSTAT,Biostatistics,995,53527,026, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Dempsey,Walter",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2430,Spring 2023,003103,1,1,36,BIOSTAT,Biostatistics,995,53528,036, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Abecasis,Goncalo",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,46,BIOSTAT,Biostatistics,995,53549,046, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Kang,Hyun Min",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,64,BIOSTAT,Biostatistics,995,53550,064, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Baladandayuthapani,Veerabhadran",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003103,1,1,65,BIOSTAT,Biostatistics,995,53513,065, ,Diss-Cand,IND,1,0.0,4.00,4.00,4.00,456000,Biostatistics Department,PH,Pub Health,1,,"Han,Peisong",100,4.00,0.0,4.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,003473,1,1,49,ARCH,Architecture,400,53546,049, ,Tutorl Stds in Arch,IND,1,0.0,1.00,1.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"AbuSeir,Zain",100,1.00,0.0,1.00,372100,Architecture,COLL_ARCH_URN_PLN,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,003535,1,1,23,URP,Urban and Regional Planning,612,53714,023, ,URP Directed Study,IND,1,0.0,1.00,1.00,4.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Levine,Jonathan",100,1.00,0.0,1.00,372200,Urban Planning,COLL_ARCH_URN_PLN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003680,1,1,1,ACC,Accounting,899,52813,101, ,Sem Acctg Issues,SEM,3,2.0,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Williams,Chris",100,1.50,2.0,4.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,003681,1,1,1,BE,Business Econ & Public Policy,300,52833,101, ,Applied Economics,REC,33,2.6,3.00,3.00,3.00,380000,School of Business Admin,BA,Ross Sch,1,,"Shwayder,Ariel",100,3.00,2.6,99.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,004279,1,1,1,EECS,Elec Engin & Computer Sci,270,53078,100, ,Intro Logic Design,LEC,9,3.0,3.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Brehob,Mark W",100,3.00,3.0,27.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,004279,1,1,1,EECS,Elec Engin & Computer Sci,270,53079,101, ,Intro Logic Design,LAB,5,3.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Zettel,Alec Dean",100,1.00,3.0,5.00,184500,LSA Physics,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,011100,TUTOR I (TEMP)
2430,Spring 2023,004279,1,1,1,EECS,Elec Engin & Computer Sci,270,53080,102, ,Intro Logic Design,LAB,4,3.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Shaw,Ryan Donald",100,1.00,3.0,4.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52363,100, ,Data Struct&Algor,LEC,60,3.0,3.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Darden,Marcus M",100,3.00,3.0,180.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52364,301, ,Data Struct&Algor,LAB,17,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Mahler,Andrew S",100,1.00,2.0,17.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,011600,INSTRUCTIONAL AIDE (TEMP)
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52365,302, ,Data Struct&Algor,LAB,22,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"He,Ting",100,1.00,2.0,22.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52366,303, ,Data Struct&Algor,LAB,23,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Chi,Ziyun",100,1.00,2.0,23.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,028100,RESEARCH ASST I (TEMP)
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52423,200, ,Data Struct&Algor,LEC,67,3.0,3.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Paoletti,David R",100,3.00,3.0,201.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52505,304, ,Data Struct&Algor,LAB,24,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"McCulley,Austin James",100,1.00,2.0,24.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52625,305, ,Data Struct&Algor,LAB,23,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Wood,Reyna Lorainne",100,1.00,2.0,23.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52640,306, ,Data Struct&Algor,LAB,13,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,70330026,"Chechelnitsky,Daniel George",100,1.00,2.0,13.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,004297,1,1,1,EECS,Elec Engin & Computer Sci,281,52855,307, ,Data Struct&Algor,LAB,5,2.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Rago,Brian Patrick",100,1.00,2.0,5.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,004327,1,1,1,EECS,Elec Engin & Computer Sci,484,52908,100, ,Database Mgt Syst,LEC,78,3.0,3.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Almomani,Raed",100,3.00,3.0,234.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,004327,1,1,1,EECS,Elec Engin & Computer Sci,484,52909,101, ,Database Mgt Syst,LAB,37,1.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,52838756,"Wang,Tianyi",100,1.00,1.0,37.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,004327,1,1,1,EECS,Elec Engin & Computer Sci,484,52910,102, ,Database Mgt Syst,LAB,41,1.0,1.00,4.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Wang,Richard",100,1.00,1.0,41.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,004437,1,1,1,MECHENG,Mechanical Engineering,240,52478,101, ,Dynamics&Vibrations,LEC,16,4.0,4.00,4.00,4.00,222500,Mech Eng & Applied Mech Dept,ENG,Eng,1,,"Koller,Jeffrey Russell",100,4.00,4.0,64.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,004591,1,1,1,AAS,Afroamerican & African Studies,230,53493,101,C,Af-Am His I,LEC,14,1.5,3.00,3.00,3.00,190300,Dept of Afro-Am & African Std,LSA,L S A,1,,"Young,Jason Randolph",100,3.00,1.5,42.00,179000,LSA History,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,004622,2,1,1,WGS,Women's and Gender Studies,330,51856,101, ,Feminist Thought,SEM,18,3.0,3.00,3.00,3.00,188700,Women's Studies Department,LSA,L S A,1,,"Mendoza,Victor Roman",100,3.00,3.0,54.00,188700,LSA Women's and Gender Studies,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,004769,1,1,1,ASTRO,Astronomy,101,51481,101, ,Intro Solar System,LEC,38,2.5,2.86,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,,"Lopresto,Michael C",100,2.86,2.5,108.68,172500,LSA Astronomy,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,004769,1,1,1,ASTRO,Astronomy,101,51482,102, ,Intro Solar System,DIS,21,1.0,1.14,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,89343048,"Seixas,Maxfield Earle",100,1.14,1.0,23.94,172500,LSA Astronomy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,004769,1,1,1,ASTRO,Astronomy,101,51483,103, ,Intro Solar System,DIS,17,1.0,1.14,4.00,4.00,172500,Astronomy Department,LSA,L S A,1,89343048,"Seixas,Maxfield Earle",100,1.14,1.0,19.38,172500,LSA Astronomy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,004902,1,1,1,ASIANLAN,Asian Languages,201,53433,101, ,2nd Yr Chinese I,REC,12,5.0,5.00,5.00,5.00,176000,Asian Languages And Cultures,LSA,L S A,1,,"Liu,Qian",100,5.00,5.0,60.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005040,1,1,1,ECON,Economics,102,50219,101, ,Principles Econ II,LEC,14,3.0,3.00,3.00,3.00,175000,Economics Department,LSA,L S A,1,,"Zamulin,Oleg",100,3.00,3.0,42.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,005042,1,1,1,ECON,Economics,401,50220,101, ,Intermed Micro Thry,LEC,54,3.0,2.67,4.00,4.00,175000,Economics Department,LSA,L S A,1,,"Zamzow,Ben",100,2.67,3.0,144.18,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,005042,1,1,1,ECON,Economics,401,50222,103, ,Intermed Micro Thry,DIS,27,1.5,1.33,4.00,4.00,175000,Economics Department,LSA,L S A,1,95426357,"Krishnan,Nanjundi Karthick",100,1.33,1.5,35.91,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,005042,1,1,1,ECON,Economics,401,51286,104, ,Intermed Micro Thry,DIS,27,1.5,1.33,4.00,4.00,175000,Economics Department,LSA,L S A,1,95426357,"Krishnan,Nanjundi Karthick",100,1.33,1.5,35.91,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,005044,1,1,1,ECON,Economics,251,52415,101, ,Intr Stat&Metric II,LEC,12,3.0,3.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,,"Lazareva,Olga",100,3.00,3.0,36.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005044,1,1,1,ECON,Economics,251,52417,103, ,Intr Stat&Metric II,DIS,12,1.0,1.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,30398096,"Haxhiu,Elird",100,1.00,1.0,12.00,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,005068,1,1,1,ECON,Economics,481,53268,101, ,Govern Expenditures,LEC,26,3.0,3.00,3.00,3.00,175000,Economics Department,LSA,L S A,1,,"Dudek,Maciej Konrad",100,3.00,3.0,78.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005132,1,1,1,ENGLISH,English Lang & Literature,323,50234,101, ,Creat Writ Fict,SEM,8,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,,"McLaughlin,Emily Jace",100,3.00,3.0,24.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005206,1,1,1,FRENCH,French,100,53248,101, ,Intensive Elem,REC,9,8.0,8.00,8.00,8.00,186500,Romance Languages Department,LSA,L S A,1,,"Gabaron,Sabine G",50,4.00,4.0,36.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,005206,1,1,1,FRENCH,French,100,53248,101, ,Intensive Elem,REC,9,8.0,8.00,8.00,8.00,186500,Romance Languages Department,LSA,L S A,1,,"Hendrickson,Ryan",50,4.00,4.0,36.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,005213,1,1,1,FRENCH,French,231,50247,101, ,Second Year,REC,12,4.0,4.00,4.00,4.00,186500,Romance Languages Department,LSA,L S A,1,,"Mileski,Caitlin",100,4.00,4.0,48.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005301,1,1,1,EARTH,Earth & Environmental Sciences,305,52807,101, ,Sediments,LEC,16,3.0,3.00,4.00,4.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Lohmann,Kyger C",100,3.00,3.0,48.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,005301,1,1,1,EARTH,Earth & Environmental Sciences,305,52808,102, ,Sediments,LAB,16,2.0,1.00,4.00,4.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Firsdon,Abigail Ann",100,1.00,2.0,16.00,601000,MI Dining - Administration,DSA_HOUSING_SERVICES,7,Other CRAS Instructional, ,NA,Not Applicable,028490,DINING SVC WORKER (TEMP)
2430,Spring 2023,005340,1,1,1,GERMAN,German,100,50258,101, ,Intensive Elem Ger,REC,6,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,2,,"Dabak,Shubhangi",50,4.00,4.0,24.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005340,1,1,1,GERMAN,German,100,50258,101, ,Intensive Elem Ger,REC,6,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,2,,"ODonnell,Tina Gikas",50,4.00,4.0,24.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005345,1,1,1,GERMAN,German,231,50259,101, ,Second-Year,REC,7,4.0,4.00,4.00,4.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,,"Irwin,Vera V",100,4.00,4.0,28.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,005348,1,1,1,GERMAN,German,325,51244,101, ,Interm German,REC,3,3.0,3.00,3.00,3.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,,"Gell,Mary M",100,3.00,3.0,9.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005419,1,1,1,HISTORY,History,261,53280,101, ,U S 1865-Present,LEC,19,3.0,3.00,3.00,3.00,179000,History Department,LSA,L S A,1,,"Wells,Jonathan Daniel",100,3.00,3.0,57.00,190300,LSA DAAS,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,005438,1,1,1,HISTORY,History,318,53278,101, ,Europe: Era of War,LEC,54,3.0,3.00,3.00,3.00,179000,History Department,LSA,L S A,1,,"Porter-Szucs,Brian",100,3.00,3.0,162.00,179000,LSA History,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,005629,1,1,1,ASIANLAN,Asian Languages,125,53434,101, ,1st Yr Japanese I,LEC,6,2.0,2.00,5.00,5.00,176000,Asian Languages And Cultures,LSA,L S A,1,,"Yasuda,Masae",100,2.00,2.0,12.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005629,1,1,1,ASIANLAN,Asian Languages,125,53490,102, ,1st Yr Japanese I,REC,6,3.0,3.00,5.00,5.00,176000,Asian Languages And Cultures,LSA,L S A,1,,"Yasuda,Masae",100,3.00,3.0,18.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005630,1,1,1,ASIANLAN,Asian Languages,225,53435,101, ,2nd Yr Japanese I,LEC,15,2.0,2.00,5.00,5.00,176000,Asian Languages And Cultures,LSA,L S A,1,,"Kitahashi,Yamato",100,2.00,2.0,30.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005630,1,1,1,ASIANLAN,Asian Languages,225,53491,102, ,2nd Yr Japanese I,REC,15,3.0,3.00,5.00,5.00,176000,Asian Languages And Cultures,LSA,L S A,1,,"Kitahashi,Yamato",100,3.00,3.0,45.00,176000,LSA Asian Languages & Cultures,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005654,1,1,1,LATIN,Latin,232,51874,101, ,Vergil-Aeneid,REC,7,4.0,4.00,4.00,4.00,174000,Classical Studies Department,LSA,L S A,1,,"Tohm,Shonda Kay",100,4.00,4.0,28.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,005738,1,1,1,MATH,Mathematics,451,50309,101, ,Adv Calculus I,LEC,14,3.0,3.00,3.00,3.00,183000,Mathematics Department,LSA,L S A,1,,"Schneider,Scott",100,3.00,3.0,42.00,183000,LSA Mathematics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,005892,1,1,1,PHYSICS,Physics,140,53258,101, ,General Physics I,LEC,12,4.0,4.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Melnichuk,Mike",100,4.00,4.0,48.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005893,1,1,2,PHYSICS,Physics,141,53274,102, ,Elementary Lab I,LAB,5,2.0,1.00,1.00,1.00,184500,Physics Department,LSA,L S A,1,36424056,"Zhuang,Tianke",100,1.00,2.0,5.00,184500,LSA Physics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,005894,1,1,1,PHYSICS,Physics,240,50321,101, ,General Physics II,LEC,20,4.0,4.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Winn,David Jerome",100,4.00,4.0,80.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005895,1,1,2,PHYSICS,Physics,241,50323,102, ,Elementary Lab II,LAB,15,2.0,1.00,1.00,1.00,184500,Physics Department,LSA,L S A,1,97473409,"Owens,Carlos Jamal",100,1.00,2.0,15.00,184500,LSA Physics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2430,Spring 2023,005989,1,1,1,POLSCI,Political Science,389,52751,101, ,Topics,REC,10,3.0,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Manuel,Anne M",100,3.00,3.0,30.00,185000,LSA Political Science,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,005989,1,1,2,POLSCI,Political Science,389,53335,102, ,Topics,REC,15,3.0,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"McManus,Matthew Allan",100,3.00,3.0,45.00,185000,LSA Political Science,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,005989,1,1,3,POLSCI,Political Science,389,53509,103, ,Topics,REC,10,3.0,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Tyler,George",100,3.00,3.0,30.00,185000,LSA Political Science,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,006038,1,1,1,PSYCH,Psychology,111,53189,101, ,Intro to Psych,LEC,24,4.0,4.00,4.00,4.00,185500,Psychology Department,LSA,L S A,1,50318284,"Chandarlis,Elias Hazen",100,4.00,4.0,96.00,185500,LSA Psychology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
